sku,mlir,succuss,time
gfx942,fused_op_mm_382c07ac79bbe3bfdc6d4f3d59dc18335a62687a_1280x7680xbfloat16_1280x3840xbfloat16_benchmark.mlir,True,194.57308894588303
gfx942,fused_op_mm_39fb1592c72bec97058bc9b0e32bd211567da490_7680x304xbfloat16_304x512xbfloat16_benchmark.mlir,True,29.32363196631583
gfx942,fused_op_mm_3a0fb901f6a5bbaf525a21ccc6204fda32e00cb0_165x2304xbfloat16_576x2304xbfloat16_benchmark.mlir,True,1.0739595745069286
gfx942,fused_op_mm_3a279fd4cd1b5fc225a0092cbc05b0e342fb89e7_10x2304xbfloat16_576x2304xbfloat16_benchmark.mlir,True,0.7837283338575314
gfx942,fused_op_mm_3bae4c2bfbe0ebbc639738b4ac09969f231dd821_4096x2048xbfloat16_2048x2048xbfloat16_benchmark.mlir,True,27.132170419193184
gfx942,fused_op_mm_3d73bf58ee0769d1028dbc79275b963eaef9fa7a_1285x2048xbfloat16_8192x2048xbfloat16_benchmark.mlir,True,0.8686772402841598
gfx942,fused_op_mm_3ddb4bce77cd7db5615f375aa85bc3683f9eebde_2119936x128xbfloat16_128x128xbfloat16_benchmark.mlir,True,21.943394261877984
gfx942,fused_op_mm_3ddd151178a649d9cab8e1bbe5562fc5c9162198_150000x4096xbfloat16_4096x16384xbfloat16_benchmark.mlir,True,0.9334373926122984
gfx942,fused_op_mm_3ef5ce63c661d3983cf6d1f83bc5190dee98beaf_7680x2048xbfloat16_7680x1536xbfloat16_benchmark.mlir,True,91.82214064402504
gfx942,fused_op_mm_3f6a6d693d48f21d83b0ea568ef8a9f07d08e25a_1280x3840xbfloat16_7680x3840xbfloat16_benchmark.mlir,True,163.8035438158239
gfx942,fused_op_mm_3f8570c26c7b1ba6c063697818a2e31543248657_10x576xbfloat16_576x2304xbfloat16_benchmark.mlir,True,9.527543880262725
gfx942,fused_op_mm_40cd953a25b67adc0c22f59588aae8c259c968b8_1280x3840xbfloat16_1280x3840xbfloat16_benchmark.mlir,True,188.9970535205677
gfx942,fused_op_mm_418e59ad07657461628ff131a062ad76dde42884_24576x304xbfloat16_512x304xbfloat16_benchmark.mlir,True,21.01177523151661
gfx942,fused_op_mm_41dea93faee482880d27d1b40347da40a7ef3c5d_165x2304xbfloat16_2304x576xbfloat16_benchmark.mlir,True,1.1578938412014397
gfx942,fused_op_mm_434de9936211bee83844e8d58d508c2c5e8dad91_7680x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,1.5331824051371463
gfx942,fused_op_mm_46d345dd3cabfedf0f1897609fb7ec1f06f23225_528x576xbfloat16_528x2304xbfloat16_benchmark.mlir,True,49.89893904581356
gfx942,fused_op_mm_46f3f729c40443d9c2774bb559e0576ea88f8c75_16x1024xbfloat16_1024x512xbfloat16_benchmark.mlir,True,3.187521002550299
gfx942,fused_op_mm_4987af4b30674002fb4ef98a53aa364461746f54_150000x3072xbfloat16_150000x1024xbfloat16_benchmark.mlir,True,51.17801173867968
gfx942,fused_op_mm_499dc189b9f54751e4a0b5e0a2a6c8e4228e5c41_960x2048xbfloat16_256x2048xbfloat16_benchmark.mlir,True,0.8381641750379155
gfx942,fused_op_mm_49deeba0f1d3bef1638ce323f37108d3cc71e115_32768x128xbfloat16_32768x512xbfloat16_benchmark.mlir,True,17.06399046628115
gfx942,fused_op_mm_4da40c42a60f8073693bd03200dff3e8793230e6_16800000x128xbfloat16_128x134xbfloat16_benchmark.mlir,True,1.162925267467896
gfx942,fused_op_mm_4dc8353f99c825d0383875865760b7d858dba00d_7680x576xbfloat16_1728x576xbfloat16_benchmark.mlir,True,1.560333363773922
gfx942,fused_op_mm_512bb641c803cb3732f90390091b7546a238b969_150000x4096xbfloat16_150000x16384xbfloat16_benchmark.mlir,True,31.002066624180102
gfx942,fused_op_mm_5162f186214cd313994c3fd4ab6fc791ddb3dfa0_3072x256xbfloat16_3072x2048xbfloat16_benchmark.mlir,True,35.7830816806294
gfx942,fused_op_mm_51d6bbda6bbcffd4ca5d43b897baf26c1e3b853b_528x2304xbfloat16_2304x576xbfloat16_benchmark.mlir,True,1.311987246433273
gfx942,fused_op_mm_542ef0152e472ef8df3e58597cc28991817b0d5e_2304x3840xbfloat16_2304x3840xbfloat16_benchmark.mlir,True,194.6613410344968
gfx942,fused_op_mm_57d29a7f5d11cf1ef36d450ee29dbfdb720ef5f0_165x576xbfloat16_165x576xbfloat16_benchmark.mlir,True,19.812065259941544
